ID,account_type,gender,age,region_code,dc_cons_apr,dc_cons_may,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,cc_cons
5624,current,M,41,212.0,8158.8688426571325,44328.27015024494,15069.914563372498,1.0,2.0,16.0,3.0,3.0,4.0,251879.0,,,,,,,,,109130.16236411498,236657.4277334952,26.0,4.0,297285.5280468368,930328.6912486604,1103971.0684145226,2.0,17.0,448150.7001540102,1354206.8041153082,1368042.629268705,3.0,18.0,246302.1018631284,,15194.0
9261,current,M,28,691.0,10841.610075316994,13840.440998331083,,2.0,11.0,22.0,1.0,7.0,6.0,101414.0,,,,,,,,,586083.0451383714,412773.95374742453,19.0,5.0,2843.6808645027972,624881.7314044248,83841.82332027282,4.0,25.0,582191.6049285518,10667.83157632518,1898371.76333979,5.0,10.0,138889.77553538757,,427.0
9628,saving,M,52,512.0,,,,4.0,12.0,9.0,,,,188927.0,,,,,,,,,188613.16011973735,77635.8694085194,2.0,1.0,280863.0031636617,675231.4682387578,,0.0,1.0,,1801907.655518204,613896.2926982256,9.0,7.0,559426.7981655746,,19428.0
8053,current,M,40,586.0,391.16664555326406,23500.661816455744,686.2549887593143,,9.0,15.0,9.0,12.0,16.0,85488.0,,,,,,,,,142259.3870215734,191215.6817318743,33.0,2.0,464073.07791662274,346619.3878933736,681920.2951348239,3.0,19.0,56098.43548175367,315537.29928176024,1188544.318352427,7.0,28.0,159119.8523020609,,16598.0
1408,current,M,46,248.0,7986.131491888647,,,5.0,16.0,30.0,2.0,,,32800.0,1.0,,,,,,,,253807.9627487494,619102.7510357761,5.0,4.0,455654.144995173,917591.6435243636,137800.15234948116,1.0,4.0,283990.1239555007,811843.9640076072,276116.31469478825,5.0,5.0,365330.00027388794,,2906.0
217,current,M,33,511.0,,21288.78622021661,,21.0,8.0,29.0,,1.0,,22837.0,,,,,,,,,85546.2337239563,388595.69446093147,6.0,2.0,250466.8180322011,410133.84410072217,816066.6555308378,1.0,5.0,229259.2973183739,1265223.7291257905,549808.0352209162,7.0,1.0,1175743.6892071962,,8467.0
775,current,M,31,614.0,,,,5.0,2.0,31.0,,,,91277.0,,,,,,,,,551371.4279170975,384782.83916465385,15.0,1.0,585537.1735064993,334442.8518810293,176773.58218380183,1.0,9.0,641804.9585295505,1342081.8688864138,781976.4713848723,6.0,4.0,588051.8003285974,,1388.0
5888,current,M,31,740.0,,,,20.0,17.0,26.0,,,,10580.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,4313.0
10524,current,M,42,660.0,,,,4.0,6.0,16.0,,,,600349.0,,,,,,,,,537370.545527608,589831.4973233647,12.0,2.0,401807.83216278825,852002.886972092,303523.07865949353,2.0,4.0,381641.3598589188,1662025.101149396,1597372.7158861042,2.0,6.0,186154.81895992995,,23946.0
12574,current,M,37,248.0,7072.957753530901,32051.48644997537,,,6.0,25.0,1.0,3.0,,73669.0,,,,,,,,,14564.541119929458,367999.4133786431,15.0,11.0,248164.0687225275,18927.260108216567,341248.38092904864,8.0,16.0,460174.673661928,1249381.0500667614,612571.5125575074,3.0,10.0,93022.42641887527,,5378.0
14231,current,M,33,614.0,,,,3.0,9.0,33.0,,,,24542.0,,,,,,,,,,,,,,,,,,,,,,,,,18167.0
9678,saving,M,48,692.0,11052.984115985102,36629.805606042646,,1.0,3.0,12.0,1.0,1.0,,401283.0,,,,,,,,,52331.36833961094,504430.2762992226,2.0,1.0,316270.0786743117,713945.036727807,997702.3558746284,3.0,3.0,75928.50171121962,1249758.273964105,1957860.4963846654,1.0,7.0,616984.4713380621,,17368.0
15237,saving,M,32,298.0,,,,15.0,46.0,49.0,,,,69728.0,,,,,2762536.4528254527,,,,468180.54716847657,,3.0,0.0,,94136.88228656557,36534.78648341647,1.0,2.0,58654.510028833385,,331473.02499452967,2.0,4.0,67848.32194692531,,36552.0
12700,current,M,42,620.0,,,,4.0,16.0,25.0,,,,415329.0,,,,,,,,,190857.23960231926,582166.7010194501,4.0,3.0,271373.0116533725,466761.3689824692,785531.4568668788,2.0,6.0,340347.7769128656,1579379.4522334202,472933.86500403954,2.0,15.0,595335.2392814759,,6542.0
17144,current,M,32,232.0,15284.916866254775,,6777.211939830392,1.0,10.0,3.0,6.0,,6.0,37860.0,,,,,,,,,67015.08626679987,84485.66581107216,14.0,2.0,202833.27325169183,87974.31931651117,132981.8847874042,3.0,9.0,6685.13287538536,1521913.2994191004,886416.245223855,6.0,23.0,335924.59089849127,,16316.0
940,current,M,29,496.0,,,103.67045715824855,4.0,7.0,24.0,,,1.0,1252.0,,,,,,,,,472358.59561203705,107244.00624931547,17.0,10.0,131788.6180394096,495682.0842908029,334355.2768298196,19.0,22.0,125768.99260764901,1454075.5122191692,958686.8953166616,7.0,12.0,327675.0861549568,,17107.0
6796,current,M,35,713.0,12915.061394964992,45378.539689819845,976.3604117270075,20.0,1.0,27.0,9.0,8.0,10.0,184895.0,1.0,,,,,,,,127291.2824242998,435613.26235234796,33.0,4.0,409308.09477645607,234752.43447743732,687291.7629171871,5.0,36.0,554118.7641059959,1329190.2150427913,1958730.5055939609,19.0,28.0,393481.55930495437,,17612.0
18324,current,M,31,225.0,,,,6.0,13.0,,,,3.0,137214.0,,,,,,,,,565827.7974363054,438504.5131039975,2.0,1.0,545320.0738532314,1034893.57480871,1057252.0509247496,4.0,9.0,438674.5062670758,345482.87052585126,1455288.8918056898,8.0,9.0,465818.1091840032,,2510.0
18762,current,M,33,727.0,22434.638526649902,32200.29489555712,14943.611458724494,8.0,,19.0,9.0,22.0,19.0,44211.0,,,,,,,,,261691.65949164555,341032.7701620332,98.0,24.0,182930.98558285297,836741.4931463295,1118710.1787758428,33.0,105.0,73252.493823748,344695.05625264876,261007.98746725288,24.0,129.0,628240.4039558152,,15346.0
19557,current,M,25,760.0,7536.252085576374,25888.127764477318,3040.355196950907,8.0,7.0,20.0,10.0,10.0,6.0,39428.0,,,,,,,,,287552.71790420444,44250.47396757693,31.0,7.0,278774.3158808284,17982.850240259755,,0.0,19.0,,800313.1699731227,445544.8406570342,6.0,13.0,554765.7918519618,,3460.0
12976,current,M,33,950.0,12056.989329140393,7165.908178367968,,6.0,8.0,31.0,1.0,10.0,1.0,64897.0,,,,,,,,,196795.9807303021,590166.4813558445,33.0,7.0,377743.5144744108,875422.0566050052,203114.0984151148,1.0,25.0,576438.9221014637,579370.929697834,1073798.3295084846,9.0,21.0,40975.46553497228,,15533.0
11609,current,M,31,819.0,12434.701413386552,11444.184093436206,,7.0,5.0,27.0,8.0,1.0,,19429.0,,,,,,,,,138979.82774649205,280714.9584881169,4.0,3.0,326029.5735567432,965471.9336848214,978435.4161649405,2.0,9.0,640696.6640995196,1142314.242246289,212471.9119314102,2.0,2.0,164476.12569452822,,14847.0
19789,current,M,33,601.0,,14854.959901328202,,7.0,7.0,17.0,,1.0,4.0,98692.0,,,,,,,,,557389.5833299035,550943.0841000365,24.0,4.0,408955.2038535425,267347.5128448747,1000467.032771791,4.0,20.0,161255.66782832745,1884981.3277295053,473820.6200924433,6.0,12.0,103512.47889652537,,5660.0
16254,current,M,61,525.0,16940.039739739626,,,2.0,2.0,26.0,1.0,,,649619.0,,,,,,,,,34609.232563898564,367650.7130211314,7.0,2.0,510561.1798172675,246143.20802289693,689651.9614314698,7.0,7.0,360954.7768466021,1131309.4640491828,13087.998274448955,6.0,7.0,609535.2842553289,,16504.0
4536,current,M,35,510.0,7059.699466146941,4474.3541650925,,8.0,8.0,5.0,3.0,1.0,,17049.0,,,1.0,,,,,,606212.8609865201,458828.2525516647,1.0,4.0,541942.2382062054,935706.8795130836,188145.8738024883,3.0,4.0,46211.751351517305,281896.5579998565,775959.6355512202,7.0,6.0,323135.4591433418,,6750.0
8068,current,M,27,822.0,,,,2.0,2.0,,,,,87552.0,,,,,,,,,,,,,,,,,,,,637685.6310948657,1.0,,470155.6515043821,,12965.0
17710,current,M,42,700.0,,26110.10664462204,,8.0,36.0,38.0,,1.0,1.0,339856.0,,,,,3667053.829492394,,,,526589.8220758057,84574.40290519879,4.0,8.0,239942.4936593888,300314.3861843054,782299.8595589878,3.0,7.0,311415.5975277125,1879421.1128123759,9267.841622464426,5.0,3.0,383522.8681841253,,3368.0
603,current,M,27,689.0,,39170.00109723853,3564.0535388785706,2.0,1.0,11.0,,1.0,2.0,72690.0,,,,,,,,,499998.34257182287,270303.1140459313,27.0,4.0,478465.10706852685,248168.78441005282,497865.2609614468,1.0,9.0,337004.00574948016,1323284.1246391996,1676948.7058865302,4.0,13.0,565283.4261013247,,8946.0
18579,current,M,30,537.0,,,,1.0,1.0,5.0,,,,65699.0,,,,,,350090.6624274584,,,71947.29510933679,612254.9891543173,7.0,6.0,490001.5651922635,545530.3408628929,167378.06100375467,3.0,5.0,185372.59571268247,1327750.4505802996,885196.8713142,3.0,4.0,267092.93532816524,,5417.0
4328,saving,M,49,629.0,6163.789623137739,,,10.0,6.0,8.0,1.0,,,166543.0,,,,1.0,,,,,1920405.070301957,1629326.3948598066,7.0,3.0,1208646.2003136915,934743.464929054,615454.9138740109,2.0,9.0,70471.14052279155,998570.411866476,1391744.8511935172,4.0,7.0,637550.4697271839,,5699.0
6471,current,F,28,295.0,,,,13.0,6.0,13.0,,,,90155.0,,,,,,,,,188434.30320944887,150257.86703654993,17.0,2.0,103749.69102995828,912928.4054219092,74025.34704866982,4.0,15.0,221089.88314734265,1334830.0995689018,1206278.316272863,5.0,16.0,367735.7332266298,,18860.0
19595,current,M,55,540.0,,,,2.0,1.0,33.0,,,,27570.0,1.0,,1.0,,,,,,277248.77682585514,88267.53936954334,18.0,2.0,30117.097546013887,1005330.8665553648,278686.7692918373,2.0,6.0,115053.78318843586,1453361.0549918714,1170116.1247137226,3.0,6.0,150047.33676256787,,9538.0
10675,saving,F,36,730.0,,,,4.0,1.0,31.0,,,,112085.0,,,,,,,,,25493.36836660563,,6.0,,,551002.5110033858,,0.0,1.0,,1168929.4853580836,1539687.3202775288,2.0,3.0,559840.492607685,,8263.0
16863,current,M,32,480.0,,,,3.0,2.0,20.0,,,,11523.0,,,,,,,,,640021.3016566213,485424.9050162146,20.0,1.0,222148.9871025485,335804.4451844648,816048.2301192409,1.0,4.0,620032.714934513,582581.0384062065,1816870.6623668792,2.0,7.0,426957.6483265234,,28292.0
10177,current,M,38,543.0,,14475.496552403582,3599.068629234406,33.0,29.0,30.0,,8.0,9.0,49384.0,,,1.0,1.0,,,,,95043.66742129523,48156.80532303009,14.0,9.0,232693.49714321078,812032.8751992502,177210.04535096948,10.0,19.0,452884.91034192493,515548.91499363905,791099.4140641452,6.0,15.0,519433.1161440766,,26396.0
4333,saving,M,39,742.0,,,,4.0,9.0,7.0,,,,133185.0,,,,,,,,,352458.0041597985,606499.9740669964,6.0,6.0,289818.119517482,1032200.3344618223,812976.340908717,2.0,6.0,407802.9865844285,1828430.369668974,1613357.3035528597,6.0,1.0,265569.25296668033,,12415.0
17039,current,M,32,512.0,5691.82829123883,13163.136732115538,10701.563990405457,1.0,3.0,23.0,4.0,18.0,17.0,15541.0,,,,,,,,,250551.47116904624,2515.527034540239,19.0,6.0,285237.76324457244,904085.6295143152,274235.11177899345,8.0,29.0,516841.27823935,259048.87073887148,1478793.800280363,11.0,25.0,392162.19770757,,7639.0
664,current,M,33,808.0,,,,17.0,2.0,14.0,,,,9088.0,,,,,,,,,452412.6320176182,408659.7560451205,4.0,9.0,129663.46095598598,742728.6951032609,167559.45737285627,2.0,11.0,336065.02181355393,31483.61041240081,461486.56185755646,8.0,16.0,129587.55539321467,,1233.0
13828,current,M,36,515.0,2639.753176159181,26240.25371394389,14295.535688066167,2.0,2.0,7.0,13.0,2.0,16.0,169056.0,,,,,,,,,137674.2297025558,508121.8053775786,33.0,6.0,10560.129052381535,366318.35489237396,261283.7533672418,2.0,25.0,92357.76812761882,1355768.69091396,1949159.5200407063,2.0,37.0,268358.03906427365,,9916.0
4953,current,M,39,778.0,1895.1272448347586,,,8.0,7.0,26.0,2.0,,,96098.0,1.0,,,,,,,,109947.64950602426,191431.8657826784,2.0,1.0,273096.46183735353,,,,,,,,,,,,4088.0
10864,current,F,26,700.0,,23185.89132099061,5871.864055445636,10.0,8.0,32.0,,4.0,5.0,54347.0,,,,,,,,,230259.14218874375,369285.9976438157,21.0,2.0,169274.27504659913,857334.1374922997,1100976.1788193432,7.0,19.0,414472.5263631622,276160.8721298246,406556.0567723424,8.0,18.0,501468.6342857792,,11577.0
14510,current,M,31,810.0,17850.268138154766,24601.877339690483,,24.0,18.0,30.0,16.0,3.0,,57625.0,,,,,,,,,262120.6600057147,370732.2229389331,2.0,1.0,194432.9816359021,868993.5016686678,239178.9070627223,1.0,5.0,187797.74985243086,442461.9907064042,762911.2139851544,5.0,13.0,90702.90980976283,,3141.0
19038,current,M,37,874.0,,34280.70518915392,,13.0,7.0,2.0,,3.0,2.0,308211.0,,,,,,,,,59249.184159923214,409766.4092775756,25.0,2.0,224963.22031633492,779073.5053570184,1042551.0537751088,5.0,20.0,518069.1460430904,472657.4406844428,663477.2391573843,9.0,21.0,353623.8695739604,,11800.0
19000,current,M,34,798.0,,,,11.0,16.0,26.0,,,,76768.0,1.0,,,,,378148.2125443133,,,465541.76428377436,405907.18390200456,23.0,4.0,67683.54988021003,1091363.5352701712,286390.7767582889,7.0,33.0,349460.53882979305,1727588.3449583317,248353.96762015345,5.0,33.0,402206.38679527096,,7785.0
4911,current,M,37,663.0,17272.00841640689,12106.764739321412,3355.407034753089,27.0,37.0,53.0,6.0,4.0,3.0,461528.0,,,,,,,,,136473.0979138113,6698.162707433286,20.0,2.0,477653.4817569816,814142.0378276431,919611.9632971784,3.0,15.0,11630.576612493753,628777.4895880772,987195.4167369987,5.0,15.0,440919.1609175133,,8769.0
2583,current,M,50,740.0,,,,5.0,13.0,23.0,,,,557006.0,1.0,,,,,,,,363384.38872196025,1185710.045498155,10.0,5.0,750616.3062704672,256254.6213413415,340754.8479279987,3.0,16.0,601626.6536299833,1023999.0084541232,802473.1530910819,5.0,17.0,442640.1845889685,,2147.0
15210,current,M,28,616.0,,19384.87370386494,,9.0,6.0,12.0,,1.0,,74801.0,,1.0,,,,,,,197268.277103952,56115.42581950866,16.0,14.0,22597.280829540865,50528.24987228965,354520.6623732785,3.0,21.0,269458.3852472065,737872.86562392,1459119.6511276637,7.0,13.0,455732.1364573559,,6907.0
19579,current,M,36,700.0,,,12353.23727449499,20.0,7.0,9.0,,,1.0,4277.0,,,,,,,,,667740.6432075946,130190.5732751772,6.0,2.0,483381.6111581469,512789.0341508695,151730.65187321886,3.0,2.0,202455.39190128626,1781387.700613849,1402902.591914573,3.0,2.0,564257.6253289989,,10604.0
8241,current,F,34,214.0,,,,6.0,9.0,6.0,,,,34661.0,,,1.0,,,615227.7240129242,,,649111.6266039418,547644.2042899507,4.0,3.0,395704.2276055677,558843.5387407817,227290.7609907969,6.0,3.0,446426.9209280049,1965361.5469468085,633248.5162396453,8.0,3.0,464108.7693768767,,5953.0
13130,saving,M,61,549.0,10745.561401618252,33279.4143071496,3951.9742804226003,4.0,3.0,12.0,2.0,19.0,15.0,135122.0,,,,,,,,,406542.65445283975,361937.848334916,43.0,2.0,75799.73123649678,707973.4654287441,263321.4676101353,4.0,23.0,104704.01831613538,1567508.4542295209,1183397.071907635,4.0,31.0,18963.85685725924,,9432.0
922,saving,M,34,511.0,,38857.876435937294,,26.0,14.0,6.0,,1.0,,92057.0,,,,,351929.05014999025,,,,603729.9443160789,271292.05124969326,11.0,4.0,480314.9822499382,765162.7542014403,638191.0265129671,8.0,13.0,372435.9523673685,844450.4246896652,1440750.1199563588,4.0,10.0,202525.32469675265,,20041.0
4961,current,M,31,530.0,14445.741728952178,43937.79799011616,468.6051010021725,10.0,2.0,33.0,16.0,17.0,10.0,41103.0,,,,,,232887.50140788392,,,216161.2083732876,473192.5734279918,33.0,5.0,190169.0109333334,838384.1143926741,1028254.0262297251,5.0,27.0,340047.48522966506,1735023.5487855794,1924873.3947574287,6.0,40.0,453590.530944665,,8840.0
19801,current,M,33,792.0,,,,5.0,1.0,11.0,,,,29264.0,1.0,,,,,,,,,,,0.0,,,,,,,,,,3.0,,,17875.0
760,current,M,43,378.0,17141.741222072418,,,9.0,9.0,28.0,1.0,,,222654.0,,,,,,,,,53475.92278091196,411710.40362954256,1.0,3.0,502671.91908010654,812941.2953240698,380758.8498328888,3.0,4.0,207014.265342654,1800099.025235317,880688.7985600439,6.0,4.0,614556.5274610423,,5641.0
6632,current,M,31,839.0,29109.308413293715,45449.71672527174,4504.9240222024955,5.0,3.0,8.0,14.0,22.0,19.0,41494.0,1.0,,,,,,,,158782.76184183994,422621.61293927405,19.0,4.0,110279.03088502536,480034.24367545464,708481.323480424,9.0,31.0,489945.7060264475,1321501.9693459305,995977.7226548684,5.0,52.0,293736.0347189733,,5687.0
9707,current,M,27,237.0,40547.24040789958,4369.35888088258,,39.0,35.0,22.0,1.0,3.0,5.0,12223.0,,,,,,,,,510006.860780033,227674.12117304065,12.0,7.0,217693.13618824238,948385.4677973159,1050181.7886768973,2.0,11.0,23010.415776124253,906883.1107515969,1294148.914345441,5.0,18.0,353438.2125000642,,9511.0
308,current,M,39,454.0,,,,15.0,11.0,7.0,,,,49381.0,1.0,,,,2333299.838090279,,,,546120.493651123,382611.2737223864,29.0,6.0,265379.98703849694,11191.107269347951,266773.77728672593,2.0,20.0,227264.9980100468,1243150.6322115876,1766956.513057409,10.0,24.0,573075.4689468599,,16500.0
6219,saving,M,40,699.0,1375.340737272077,7482.673444935761,,29.0,16.0,24.0,1.0,1.0,2.0,11782.0,,,,,,,,,55340.305084972555,538493.2464169855,12.0,4.0,6610.488022746345,978498.6525642548,511402.2473728485,4.0,10.0,461517.28057938156,1673415.714551111,936327.5598635874,12.0,11.0,82813.1885703527,,10756.0
6323,saving,M,42,697.0,,,,21.0,4.0,10.0,,,,124198.0,1.0,,,,,,,,273420.91411760944,43004.61881102415,36.0,7.0,256417.15104624524,67963.80174507486,778533.7076598218,2.0,27.0,45657.12728747018,116421.39972609795,376838.4205290837,5.0,34.0,546776.9077550933,,16331.0
15615,current,F,27,505.0,,22793.552957277167,,5.0,10.0,19.0,,2.0,1.0,97544.0,,,,,,,,,368353.0843738676,520192.5782925693,39.0,5.0,441189.4550508407,661624.8925592047,36953.629749238775,4.0,6.0,512867.92491218576,1271049.963420289,671597.7221287363,7.0,2.0,328637.31789684243,,18008.0
8519,current,M,35,710.0,10425.300164233728,14052.166062745488,1877.931655069245,39.0,13.0,3.0,1.0,17.0,15.0,339451.0,,,,,,,,,393079.64137384755,469747.4720789988,28.0,3.0,530372.9283122079,793403.0836505711,1079934.7101406513,7.0,47.0,275065.78909423866,1810127.08044981,243295.03237240296,4.0,65.0,633087.7734483001,,2334.0
3280,saving,M,23,214.0,,1113.0284993523078,,13.0,7.0,11.0,,2.0,,23831.0,,,,,,,,,211699.5025617461,636535.8649876001,13.0,2.0,322922.716734809,72150.84581133045,58062.6958562488,3.0,3.0,48802.63949714097,,1757193.943912742,1.0,3.0,477685.2533033206,,18317.0
2393,current,M,31,684.0,12380.33039686631,36118.32098926143,12280.693497345572,,1.0,21.0,11.0,5.0,9.0,396031.0,,,,,,,,,359942.9417493804,387982.8792719892,8.0,2.0,316651.9132059611,202159.25660837206,911931.2549976187,6.0,24.0,202024.1699098484,1646529.2791281566,855585.3237147814,9.0,31.0,107483.97660340733,,13767.0
1935,saving,F,42,612.0,,,,7.0,4.0,16.0,,,1.0,82876.0,,,,,,,,,397908.5866860263,319466.2848068552,4.0,2.0,240225.9707389223,511430.2443029061,659707.3367362347,1.0,1.0,398994.2607978375,717888.8158250483,49662.815539523566,3.0,1.0,545614.0056525583,,17286.0
2463,current,M,51,513.0,,,,15.0,17.0,26.0,,,,609910.0,,,1.0,,3317318.5018654712,1573428.9057877744,46350.3563158102,,6031932.049387465,1299.7874816350466,,1.0,258657.6888554657,,745893.7225577193,2.0,0.0,479696.0499816115,683694.5857512858,1071628.8629816826,1.0,3.0,584868.6581684204,,7300.0
19114,current,M,35,212.0,,,,2.0,13.0,32.0,,,,137599.0,,,,,,,,,337025.79496864136,,1.0,,,,,,,,,1447043.010291303,1.0,4.0,77850.94653406032,,15843.0
14500,current,M,34,550.0,2531.043194256186,24905.003697662843,7622.232926898727,12.0,17.0,22.0,5.0,13.0,17.0,84268.0,,,,,,,,,317809.88631431514,377787.05994688976,12.0,3.0,588751.4156334758,1047315.65652499,1063245.4968315659,3.0,18.0,454502.080393786,1420312.0962356708,798830.1501991685,8.0,25.0,78200.64054584145,,35471.0
4758,current,F,29,515.0,11482.234455996433,,,1.0,18.0,25.0,12.0,,,31633.0,,,,,,,20636.97329738929,,4955.199261798604,425409.6991263319,15.0,5.0,132935.8371116816,257941.77936583426,954066.9399069266,3.0,17.0,44475.68601302676,1499808.5451134525,659451.9332224624,3.0,18.0,325915.3366450109,,6298.0
2338,current,M,32,220.0,,18016.59844814353,,1.0,25.0,15.0,,2.0,1.0,160819.0,,,,,,,,,98511.43168156287,222104.52862361298,11.0,6.0,303838.2923765114,409194.83855585905,1099199.9989381663,3.0,12.0,10913.164404195224,1776376.229754659,1650601.54460403,5.0,12.0,363391.8348439922,,16630.0
16163,current,M,37,898.0,,,,2.0,17.0,8.0,,,,238766.0,,,,,,124880.32754940039,,,112251.49646633127,95719.82201043096,26.0,3.0,264623.4102992752,61415.93025951586,675278.7047558478,6.0,12.0,495167.0724234069,1179655.8396451084,1033924.9618008308,5.0,15.0,420899.13242518005,,28804.0
11179,current,M,31,212.0,,,,1.0,4.0,26.0,,,,53772.0,,,,,,,,,410236.71393148025,134049.21594612568,18.0,2.0,196383.30093384566,831210.3539953193,,0.0,4.0,,333209.31120170397,1329176.1557021379,1.0,7.0,239386.97462693692,,9897.0
14695,current,F,32,638.0,8204.858262850874,5760.427973265811,8327.773596553228,1.0,6.0,6.0,8.0,3.0,6.0,91432.0,,,,,,,,,195868.2244027397,162894.80124405026,50.0,2.0,211420.13420784907,9582.54965594018,983808.998752262,4.0,30.0,100379.18351696333,681772.2223494332,1816204.4629844632,6.0,30.0,458913.0695147493,,890.0
4865,current,M,30,219.0,,,,2.0,2.0,,,,,95681.0,,,,,,,,,,,,,,,,,,,,,,,,,25829.0
10364,current,M,31,247.0,,45397.19713503956,13041.694865766114,25.0,12.0,15.0,,6.0,37.0,70268.0,1.0,,,,,,,,113433.11486090688,123002.95690196892,50.0,38.0,55600.32748032284,16904431.46954101,2121285.319123909,71.0,104.0,426407.8321555261,267509.20323982433,704622.9747811587,80.0,162.0,299949.8775968501,,18630.0
440,current,F,32,656.0,,,,12.0,13.0,3.0,,,2.0,45304.0,,,,,,,,,112590.40492438672,434892.1048401864,10.0,6.0,361363.32923988,960832.4891733051,144574.6115233415,3.0,6.0,31824.408894201064,1821960.4986373128,1286521.8192428034,6.0,1.0,162629.91535328314,,13230.0
6928,current,F,32,241.0,14968.019354191565,35674.97043274217,2942.221527832421,23.0,17.0,57.0,3.0,2.0,5.0,79036.0,,,,,,,,,429416.25002654287,354198.9601703443,26.0,3.0,256640.58264742602,1047383.411675553,1074387.6946821879,7.0,22.0,199193.65378400328,1194127.1476940913,233478.8559756164,14.0,15.0,202290.97128202708,,125941.0
